iTx iRx chrec frequency/Hz RMSE x y z
23 433 Ex 0.25 4.975054e-01 3500 -6062.18 790
23 434 Ex 0.25 1.131348e+00 6098.08 -4562.18 790
23 435 Ex 0.25 2.478195e-01 8696.15 -3062.18 790
23 436 Ex 0.25 1.012442e+00 -1796.15 -8888.97 790
23 437 Ex 0.25 1.005370e+00 801.924 -7388.97 790
23 438 Ex 0.25 6.214334e-01 3400 -5888.97 790
23 439 Ex 0.25 6.442400e-01 5998.08 -4388.97 790
23 440 Ex 0.25 7.744526e-01 8596.15 -2888.97 790
23 441 Ex 0.25 1.088150e+00 -1896.15 -8715.77 790
23 442 Ex 0.25 7.911384e-01 701.924 -7215.77 790
23 443 Ex 0.25 9.394025e-01 3300 -5715.77 790
23 444 Ex 0.25 8.768556e-01 5898.08 -4215.77 790
23 445 Ex 0.25 5.641790e-01 8496.15 -2715.77 790
23 446 Ex 0.25 1.123558e+00 -1996.15 -8542.56 790
23 447 Ex 0.25 5.185823e-01 601.924 -7042.56 790
23 448 Ex 0.25 6.302804e-01 3200 -5542.56 790
23 449 Ex 0.25 6.225967e-01 5798.08 -4042.56 790
23 450 Ex 0.25 2.518844e-01 8396.15 -2542.56 790
23 451 Ex 0.25 1.946078e+00 -2096.15 -8369.36 790
23 452 Ex 0.25 2.741490e-01 501.924 -6869.36 790
23 453 Ex 0.25 1.828145e+00 3100 -5369.36 790
23 454 Ex 0.25 7.832611e-01 5698.08 -3869.36 790
23 455 Ex 0.25 2.637026e-01 8296.15 -2369.36 790
23 456 Ex 0.25 3.001854e-01 -2196.15 -8196.15 790
23 457 Ex 0.25 1.593648e+00 401.924 -6696.15 790
23 458 Ex 0.25 1.808844e+00 3000 -5196.15 790
23 459 Ex 0.25 7.237249e-01 5598.08 -3696.15 790
23 460 Ex 0.25 1.387671e+00 8196.15 -2196.15 790
23 461 Ex 0.25 2.700313e+00 -2296.15 -8022.95 790
23 462 Ex 0.25 6.702508e-01 301.924 -6522.95 790
23 463 Ex 0.25 9.501721e-01 2900 -5022.95 790
23 464 Ex 0.25 1.118879e+00 5498.08 -3522.95 790
23 465 Ex 0.25 1.358827e+00 8096.15 -2022.95 790
23 466 Ex 0.25 9.639844e-01 -2396.15 -7849.74 790
23 467 Ex 0.25 1.123548e+00 201.924 -6349.74 790
23 468 Ex 0.25 1.360914e+00 2800 -4849.74 790
23 469 Ex 0.25 5.357180e-01 5398.08 -3349.74 790
23 470 Ex 0.25 8.526970e-01 7996.15 -1849.74 790
23 471 Ex 0.25 4.627535e-01 -2496.15 -7676.54 790
23 472 Ex 0.25 6.578371e-01 101.924 -6176.54 790
23 473 Ex 0.25 4.544178e-01 2700 -4676.54 790
23 474 Ex 0.25 1.534962e+00 5298.08 -3176.54 790
23 475 Ex 0.25 5.877274e-01 7896.15 -1676.54 790
23 476 Ex 0.25 1.352235e+00 -2596.15 -7503.33 790
23 477 Ex 0.25 1.003131e+00 1.92383 -6003.33 790
23 478 Ex 0.25 7.275488e-01 2600 -4503.33 790
23 479 Ex 0.25 3.004844e-01 5198.08 -3003.33 790
23 480 Ex 0.25 7.425817e-01 7796.15 -1503.33 790
23 481 Ex 0.25 5.971207e-01 -2696.15 -7330.13 790
23 482 Ex 0.25 1.215549e+00 -98.0762 -5830.13 790
23 483 Ex 0.25 1.955362e-01 2500 -4330.13 790
23 484 Ex 0.25 2.268354e-01 5098.08 -2830.13 790
23 485 Ex 0.25 2.215161e-01 7696.15 -1330.13 790
23 486 Ex 0.25 8.398883e-01 -2796.15 -7156.92 790
23 487 Ex 0.25 1.101143e+00 -198.076 -5656.92 790
23 488 Ex 0.25 4.967600e-01 2400 -4156.92 790
23 489 Ex 0.25 9.405540e-01 4998.08 -2656.92 790
23 490 Ex 0.25 6.956342e-01 7596.15 -1156.92 790
23 491 Ex 0.25 5.963018e-02 -2896.15 -6983.72 790
23 492 Ex 0.25 8.102102e-01 -298.076 -5483.72 790
23 493 Ex 0.25 2.531744e+00 2300 -3983.72 790
23 494 Ex 0.25 1.652199e+00 4898.08 -2483.72 790
23 495 Ex 0.25 5.200850e-01 7496.15 -983.717 790
23 496 Ex 0.25 3.419645e-01 -2996.15 -6810.51 790
23 497 Ex 0.25 7.874503e-01 -398.076 -5310.51 790
23 498 Ex 0.25 9.871647e-01 2200 -3810.51 790
23 499 Ex 0.25 1.635968e+00 4798.08 -2310.51 790
23 500 Ex 0.25 5.523801e-01 7396.15 -810.512 790
23 501 Ex 0.25 1.349076e+00 -3096.15 -6637.31 790
23 502 Ex 0.25 1.157132e+00 -498.076 -5137.31 790
23 503 Ex 0.25 1.052314e+00 2100 -3637.31 790
23 504 Ex 0.25 1.647287e+00 4698.08 -2137.31 790
23 505 Ex 0.25 1.029795e+00 7296.15 -637.307 790
23 506 Ex 0.25 9.954141e-01 -3196.15 -6464.1 790
23 507 Ex 0.25 7.595190e-01 -598.076 -4964.1 790
23 508 Ex 0.25 1.774159e-01 2000 -3464.1 790
23 509 Ex 0.25 1.121525e-01 4598.08 -1964.1 790
23 510 Ex 0.25 9.551483e-01 7196.15 -464.102 790
23 511 Ex 0.25 1.093817e+00 -3296.15 -6290.9 790
23 512 Ex 0.25 1.953289e+00 -698.076 -4790.9 790
23 513 Ex 0.25 1.398242e+00 1900 -3290.9 790
23 514 Ex 0.25 6.298853e-01 4498.08 -1790.9 790
23 515 Ex 0.25 2.602240e-01 7096.15 -290.896 790
23 516 Ex 0.25 6.233969e-01 -3396.15 -6117.69 790
23 517 Ex 0.25 1.172897e+00 -798.076 -4617.69 790
23 518 Ex 0.25 8.156302e-01 1800 -3117.69 790
23 519 Ex 0.25 1.548639e+00 4398.08 -1617.69 790
23 520 Ex 0.25 9.503641e-01 6996.15 -117.691 790
23 521 Ex 0.25 4.007080e-01 -3496.15 -5944.49 790
23 522 Ex 0.25 1.257638e+00 -898.076 -4444.49 790
23 523 Ex 0.25 1.318807e+00 1700 -2944.49 790
23 524 Ex 0.25 4.245041e-01 4298.08 -1444.49 790
23 525 Ex 0.25 1.055914e+00 6896.15 55.5137 790
23 526 Ex 0.25 8.923699e-01 -3596.15 -5771.28 790
23 527 Ex 0.25 3.485020e-01 -998.076 -4271.28 790
23 528 Ex 0.25 2.950635e-01 1600 -2771.28 790
23 529 Ex 0.25 7.511138e-01 4198.08 -1271.28 790
23 530 Ex 0.25 7.623382e-01 6796.15 228.719 790
23 531 Ex 0.25 7.250645e-01 -3696.15 -5598.08 790
23 532 Ex 0.25 1.192386e+00 -1098.08 -4098.08 790
23 533 Ex 0.25 1.310254e+00 1500 -2598.08 790
23 534 Ex 0.25 5.270354e-01 4098.08 -1098.08 790
23 535 Ex 0.25 1.601569e+00 6696.15 401.924 790
23 536 Ex 0.25 1.437604e+00 -3796.15 -5424.87 790
23 537 Ex 0.25 8.541840e-01 -1198.08 -3924.87 790
23 538 Ex 0.25 1.562668e+00 1400 -2424.87 790
23 539 Ex 0.25 6.373901e-01 3998.08 -924.871 790
23 540 Ex 0.25 2.382136e-01 6596.15 575.129 790
23 541 Ex 0.25 3.785875e-01 -3896.15 -5251.67 790
23 542 Ex 0.25 1.190929e+00 -1298.08 -3751.67 790
23 543 Ex 0.25 6.574556e-01 1300 -2251.67 790
23 544 Ex 0.25 1.304087e+00 3898.08 -751.666 790
23 545 Ex 0.25 2.561381e-01 6496.15 748.334 790
23 546 Ex 0.25 1.219509e+00 -3996.15 -5078.46 790
23 547 Ex 0.25 8.663995e-01 -1398.08 -3578.46 790
23 548 Ex 0.25 1.105219e+00 1200 -2078.46 790
23 549 Ex 0.25 4.079332e-01 3798.08 -578.461 790
23 550 Ex 0.25 8.566911e-01 6396.15 921.539 790
23 551 Ex 0.25 1.296069e+00 -4096.15 -4905.26 790
23 552 Ex 0.25 1.198943e+00 -1498.08 -3405.26 790
23 553 Ex 0.25 8.699525e-01 1100 -1905.26 790
23 554 Ex 0.25 9.569053e-01 3698.08 -405.256 790
23 555 Ex 0.25 5.389242e-01 6296.15 1094.74 790
23 556 Ex 0.25 4.310227e-01 -4196.15 -4732.05 790
23 557 Ex 0.25 1.401758e+00 -1598.08 -3232.05 790
23 558 Ex 0.25 6.849850e-01 1000 -1732.05 790
23 559 Ex 0.25 1.728014e+00 3598.08 -232.051 790
23 560 Ex 0.25 7.516700e-01 6196.15 1267.95 790
23 561 Ex 0.25 2.093536e-01 -4296.15 -4558.85 790
23 562 Ex 0.25 6.388128e-01 -1698.08 -3058.85 790
23 563 Ex 0.25 1.194979e+00 900 -1558.85 790
23 564 Ex 0.25 8.396903e-01 3498.08 -58.8457 790
23 565 Ex 0.25 6.965649e-01 6096.15 1441.15 790
23 566 Ex 0.25 5.380880e-01 -4396.15 -4385.64 790
23 567 Ex 0.25 1.447474e+00 -1798.08 -2885.64 790
23 568 Ex 0.25 7.738824e-01 800 -1385.64 790
23 569 Ex 0.25 6.599846e-01 3398.08 114.359 790
23 570 Ex 0.25 1.225536e+00 5996.15 1614.36 790
23 571 Ex 0.25 7.564509e-01 -4496.15 -4212.44 790
23 572 Ex 0.25 9.164652e-01 -1898.08 -2712.44 790
23 573 Ex 0.25 2.409102e+00 700 -1212.44 790
23 574 Ex 0.25 7.659231e-01 3298.08 287.564 790
23 575 Ex 0.25 1.070072e+00 5896.15 1787.56 790
23 576 Ex 0.25 1.186596e+00 -4596.15 -4039.23 790
23 577 Ex 0.25 1.045036e+00 -1998.08 -2539.23 790
23 578 Ex 0.25 6.830505e-01 600 -1039.23 790
23 579 Ex 0.25 2.128264e+00 3198.08 460.77 790
23 580 Ex 0.25 9.579678e-01 5796.15 1960.77 790
23 581 Ex 0.25 4.404486e-01 -4696.15 -3866.03 790
23 582 Ex 0.25 3.214507e-01 -2098.08 -2366.03 790
23 583 Ex 0.25 1.836682e+00 500 -866.025 790
23 584 Ex 0.25 1.221809e+00 3098.08 633.975 790
23 585 Ex 0.25 9.190274e-01 5696.15 2133.97 790
23 586 Ex 0.25 6.883940e-01 -4796.15 -3692.82 790
23 587 Ex 0.25 7.297199e-01 -2198.08 -2192.82 790
23 588 Ex 0.25 1.310075e+00 400 -692.82 790
23 589 Ex 0.25 9.661192e-01 2998.08 807.18 790
23 590 Ex 0.25 1.318775e+00 5596.15 2307.18 790
23 591 Ex 0.25 1.571611e+00 -4896.15 -3519.62 790
23 592 Ex 0.25 1.330852e+00 -2298.08 -2019.62 790
23 593 Ex 0.25 1.046636e+00 300 -519.615 790
23 594 Ex 0.25 2.019310e+00 2898.08 980.385 790
23 595 Ex 0.25 1.051721e+00 5496.15 2480.38 790
23 596 Ex 0.25 1.153257e+00 -4996.15 -3346.41 790
23 597 Ex 0.25 1.182374e-01 -2398.08 -1846.41 790
23 598 Ex 0.25 1.714907e+00 200 -346.41 790
23 599 Ex 0.25 9.016590e-01 2798.08 1153.59 790
23 600 Ex 0.25 3.896762e-01 5396.15 2653.59 790
23 601 Ex 0.25 8.082576e-01 -5096.15 -3173.21 790
23 602 Ex 0.25 7.206909e-01 -2498.08 -1673.21 790
23 603 Ex 0.25 1.846992e+00 100 -173.205 790
23 604 Ex 0.25 1.608979e+00 2698.08 1326.79 790
23 605 Ex 0.25 8.085563e-01 5296.15 2826.79 790
23 606 Ex 0.25 1.408444e+00 -5196.15 -3000 790
23 607 Ex 0.25 9.990474e-01 -2598.08 -1500 790
23 608 Ex 0.25 2.806173e+00 0 0 790
23 609 Ex 0.25 4.799031e-01 2598.08 1500 790
23 610 Ex 0.25 6.198320e-01 5196.15 3000 790
23 611 Ex 0.25 7.947947e-01 -5296.15 -2826.79 790
23 612 Ex 0.25 2.242045e+00 -2698.08 -1326.79 790
23 613 Ex 0.25 1.477905e+00 -100 173.205 790
23 614 Ex 0.25 1.239797e+00 2498.08 1673.21 790
23 615 Ex 0.25 1.130548e+00 5096.15 3173.21 790
23 616 Ex 0.25 5.807012e-01 -5396.15 -2653.59 790
23 617 Ex 0.25 1.404917e+00 -2798.08 -1153.59 790
23 618 Ex 0.25 8.141864e-01 -200 346.41 790
23 619 Ex 0.25 1.139842e+00 2398.08 1846.41 790
23 620 Ex 0.25 3.343905e-01 4996.15 3346.41 790
23 621 Ex 0.25 5.608104e-01 -5496.15 -2480.38 790
23 622 Ex 0.25 7.561310e-01 -2898.08 -980.385 790
23 623 Ex 0.25 1.797946e+00 -300 519.615 790
23 624 Ex 0.25 1.931305e+00 2298.08 2019.62 790
23 625 Ex 0.25 1.427917e+00 4896.15 3519.62 790
23 626 Ex 0.25 1.781175e+00 -5596.15 -2307.18 790
23 627 Ex 0.25 1.473509e+00 -2998.08 -807.18 790
23 628 Ex 0.25 9.533297e-01 -400 692.82 790
23 629 Ex 0.25 9.927560e-01 2198.08 2192.82 790
23 630 Ex 0.25 1.208549e+00 4796.15 3692.82 790
23 631 Ex 0.25 4.742129e-01 -5696.15 -2133.97 790
23 632 Ex 0.25 1.733431e+00 -3098.08 -633.975 790
23 633 Ex 0.25 1.115795e+00 -500 866.025 790
23 634 Ex 0.25 1.128492e+00 2098.08 2366.03 790
23 635 Ex 0.25 1.171492e+00 4696.15 3866.03 790
23 636 Ex 0.25 1.372167e+00 -5796.15 -1960.77 790
23 637 Ex 0.25 8.442149e-01 -3198.08 -460.77 790
23 638 Ex 0.25 1.931656e+00 -600 1039.23 790
23 639 Ex 0.25 1.375920e+00 1998.08 2539.23 790
23 640 Ex 0.25 1.375022e+00 4596.15 4039.23 790
23 641 Ex 0.25 8.578070e-01 -5896.15 -1787.56 790
23 642 Ex 0.25 2.582756e+00 -3298.08 -287.564 790
23 643 Ex 0.25 8.573748e-01 -700 1212.44 790
23 644 Ex 0.25 5.655222e-01 1898.08 2712.44 790
23 645 Ex 0.25 9.201959e-01 4496.15 4212.44 790
23 646 Ex 0.25 9.034903e-01 -5996.15 -1614.36 790
23 647 Ex 0.25 8.843198e-01 -3398.08 -114.359 790
23 648 Ex 0.25 1.407939e+00 -800 1385.64 790
23 649 Ex 0.25 1.191465e+00 1798.08 2885.64 790
23 650 Ex 0.25 2.936765e-01 4396.15 4385.64 790
23 651 Ex 0.25 7.255053e-01 -6096.15 -1441.15 790
23 652 Ex 0.25 1.124298e+00 -3498.08 58.8457 790
23 653 Ex 0.25 1.501043e+00 -900 1558.85 790
23 654 Ex 0.25 1.237623e+00 1698.08 3058.85 790
23 655 Ex 0.25 3.566497e-01 4296.15 4558.85 790
23 656 Ex 0.25 3.384933e-01 -6196.15 -1267.95 790
23 657 Ex 0.25 1.897637e+00 -3598.08 232.051 790
23 658 Ex 0.25 5.193903e-01 -1000 1732.05 790
23 659 Ex 0.25 9.164721e-01 1598.08 3232.05 790
23 660 Ex 0.25 2.083776e+00 4196.15 4732.05 790
23 661 Ex 0.25 3.145583e-01 -6296.15 -1094.74 790
23 662 Ex 0.25 5.669869e-01 -3698.08 405.256 790
23 663 Ex 0.25 1.056149e+00 -1100 1905.26 790
23 664 Ex 0.25 1.771071e+00 1498.08 3405.26 790
23 665 Ex 0.25 1.176597e+00 4096.15 4905.26 790
23 666 Ex 0.25 8.168576e-01 -6396.15 -921.539 790
23 667 Ex 0.25 1.407247e+00 -3798.08 578.461 790
23 668 Ex 0.25 5.734645e-01 -1200 2078.46 790
23 669 Ex 0.25 1.506777e-01 1398.08 3578.46 790
23 670 Ex 0.25 1.135495e+00 3996.15 5078.46 790
23 671 Ex 0.25 8.062525e-01 -6496.15 -748.334 790
23 672 Ex 0.25 1.240541e+00 -3898.08 751.666 790
23 673 Ex 0.25 4.616887e-01 -1300 2251.67 790
23 674 Ex 0.25 5.573902e-01 1298.08 3751.67 790
23 675 Ex 0.25 9.540579e-01 3896.15 5251.67 790
23 676 Ex 0.25 5.900382e-01 -6596.15 -575.129 790
23 677 Ex 0.25 7.042024e-01 -3998.08 924.871 790
23 678 Ex 0.25 1.282951e+00 -1400 2424.87 790
23 679 Ex 0.25 1.383531e+00 1198.08 3924.87 790
23 680 Ex 0.25 9.059651e-01 3796.15 5424.87 790
23 681 Ex 0.25 1.741000e+00 -6696.15 -401.924 790
23 682 Ex 0.25 1.442464e+00 -4098.08 1098.08 790
23 683 Ex 0.25 0.000000e+00 -1500 2598.08 790
23 684 Ex 0.25 1.160820e+00 1098.08 4098.08 790
23 685 Ex 0.25 2.182156e+00 3696.15 5598.08 790
23 686 Ex 0.25 1.134739e+00 -6796.15 -228.719 790
23 687 Ex 0.25 1.107961e+00 -4198.08 1271.28 790
23 688 Ex 0.25 0.000000e+00 -1600 2771.28 790
23 689 Ex 0.25 1.565582e+00 998.076 4271.28 790
23 690 Ex 0.25 2.724392e+00 3596.15 5771.28 790
23 691 Ex 0.25 2.245203e+00 -6896.15 -55.5137 790
23 692 Ex 0.25 3.258993e+00 -4298.08 1444.49 790
23 693 Ex 0.25 0.000000e+00 -1700 2944.49 790
23 694 Ex 0.25 1.056500e-01 898.076 4444.49 790
23 695 Ex 0.25 3.907021e-01 3496.15 5944.49 790
23 696 Ex 0.25 3.889366e-01 -6996.15 117.691 790
23 697 Ex 0.25 1.707298e+00 -4398.08 1617.69 790
23 698 Ex 0.25 0.000000e+00 -1800 3117.69 790
23 699 Ex 0.25 2.461936e+00 798.076 4617.69 790
23 700 Ex 0.25 1.628281e+00 3396.15 6117.69 790
23 701 Ex 0.25 2.295065e+00 -7096.15 290.896 790
23 702 Ex 0.25 2.704980e+00 -4498.08 1790.9 790
23 703 Ex 0.25 0.000000e+00 -1900 3290.9 790
23 704 Ex 0.25 2.164247e+00 698.076 4790.9 790
23 705 Ex 0.25 3.450974e+00 3296.15 6290.9 790
23 706 Ex 0.25 1.065965e+00 -7196.15 464.102 790
23 707 Ex 0.25 2.006305e+00 -4598.08 1964.1 790
23 708 Ex 0.25 0.000000e+00 -2000 3464.1 790
23 709 Ex 0.25 2.315456e+00 598.076 4964.1 790
23 710 Ex 0.25 9.163336e-01 3196.15 6464.1 790
23 711 Ex 0.25 1.820221e+00 -7296.15 637.307 790
23 712 Ex 0.25 2.929331e+00 -4698.08 2137.31 790
23 713 Ex 0.25 0.000000e+00 -2100 3637.31 790
23 714 Ex 0.25 2.148445e+00 498.076 5137.31 790
23 715 Ex 0.25 1.031965e+00 3096.15 6637.31 790
23 716 Ex 0.25 2.003745e+00 -7396.15 810.512 790
23 717 Ex 0.25 2.138123e+00 -4798.08 2310.51 790
23 718 Ex 0.25 0.000000e+00 -2200 3810.51 790
23 719 Ex 0.25 2.135044e+00 398.076 5310.51 790
23 720 Ex 0.25 2.809704e+00 2996.15 6810.51 790
23 721 Ex 0.25 6.555852e-01 -7496.15 983.717 790
23 722 Ex 0.25 1.144405e+00 -4898.08 2483.72 790
23 723 Ex 0.25 0.000000e+00 -2300 3983.72 790
23 724 Ex 0.25 9.488630e-01 298.076 5483.72 790
23 725 Ex 0.25 8.013865e-01 2896.15 6983.72 790
23 726 Ex 0.25 1.919647e+00 -7596.15 1156.92 790
23 727 Ex 0.25 1.644469e+00 -4998.08 2656.92 790
23 728 Ex 0.25 0.000000e+00 -2400 4156.92 790
23 729 Ex 0.25 2.320934e+00 198.076 5656.92 790
23 730 Ex 0.25 1.515488e+00 2796.15 7156.92 790
23 731 Ex 0.25 1.258948e+00 -7696.15 1330.13 790
23 732 Ex 0.25 9.132308e-01 -5098.08 2830.13 790
23 733 Ex 0.25 0.000000e+00 -2500 4330.13 790
23 734 Ex 0.25 2.552987e+00 98.0762 5830.13 790
23 735 Ex 0.25 7.432935e-01 2696.15 7330.13 790
23 736 Ex 0.25 2.356069e+00 -7796.15 1503.33 790
23 737 Ex 0.25 2.008904e+00 -5198.08 3003.33 790
23 738 Ex 0.25 0.000000e+00 -2600 4503.33 790
23 739 Ex 0.25 1.006317e+00 -1.92383 6003.33 790
23 740 Ex 0.25 2.669675e-01 2596.15 7503.33 790
23 741 Ex 0.25 7.473342e-01 -7896.15 1676.54 790
23 742 Ex 0.25 1.994345e+00 -5298.08 3176.54 790
23 743 Ex 0.25 0.000000e+00 -2700 4676.54 790
23 744 Ex 0.25 8.325234e-01 -101.924 6176.54 790
23 745 Ex 0.25 5.847718e-01 2496.15 7676.54 790
23 746 Ex 0.25 1.216149e+00 -7996.15 1849.74 790
23 747 Ex 0.25 0.000000e+00 -5398.08 3349.74 790
23 748 Ex 0.25 0.000000e+00 -2800 4849.74 790
23 749 Ex 0.25 0.000000e+00 -201.924 6349.74 790
23 750 Ex 0.25 1.237474e+00 2396.15 7849.74 790
23 751 Ex 0.25 1.832746e+00 -8096.15 2022.95 790
23 752 Ex 0.25 0.000000e+00 -5498.08 3522.95 790
23 753 Ex 0.25 0.000000e+00 -2900 5022.95 790
23 754 Ex 0.25 0.000000e+00 -301.924 6522.95 790
23 755 Ex 0.25 8.340719e-01 2296.15 8022.95 790
23 756 Ex 0.25 1.739597e+00 -8196.15 2196.15 790
23 757 Ex 0.25 0.000000e+00 -5598.08 3696.15 790
23 758 Ex 0.25 0.000000e+00 -3000 5196.15 790
23 759 Ex 0.25 0.000000e+00 -401.924 6696.15 790
23 760 Ex 0.25 1.274873e+00 2196.15 8196.15 790
23 761 Ex 0.25 1.816925e+00 -8296.15 2369.36 790
23 762 Ex 0.25 0.000000e+00 -5698.08 3869.36 790
23 763 Ex 0.25 0.000000e+00 -3100 5369.36 790
23 764 Ex 0.25 0.000000e+00 -501.924 6869.36 790
23 765 Ex 0.25 1.554071e-01 2096.15 8369.36 790
23 766 Ex 0.25 1.675413e+00 -8396.15 2542.56 790
23 767 Ex 0.25 0.000000e+00 -5798.08 4042.56 790
23 768 Ex 0.25 0.000000e+00 -3200 5542.56 790
23 769 Ex 0.25 0.000000e+00 -601.924 7042.56 790
23 770 Ex 0.25 1.728955e+00 1996.15 8542.56 790
23 771 Ex 0.25 2.735057e+00 -8496.15 2715.77 790
23 772 Ex 0.25 1.274573e+00 -5898.08 4215.77 790
23 773 Ex 0.25 0.000000e+00 -3300 5715.77 790
23 774 Ex 0.25 3.173970e-01 -701.924 7215.77 790
23 775 Ex 0.25 1.921438e+00 1896.15 8715.77 790
23 776 Ex 0.25 3.075475e+00 -8596.15 2888.97 790
23 777 Ex 0.25 1.522287e+00 -5998.08 4388.97 790
23 778 Ex 0.25 0.000000e+00 -3400 5888.97 790
23 779 Ex 0.25 1.087372e+00 -801.924 7388.97 790
23 780 Ex 0.25 1.602520e+00 1796.15 8888.97 790
23 781 Ex 0.25 2.471548e+00 -8696.15 3062.18 790
23 782 Ex 0.25 4.641352e-01 -6098.08 4562.18 790
23 783 Ex 0.25 0.000000e+00 -3500 6062.18 790
23 784 Ex 0.25 1.902131e+00 -901.924 7562.18 790
23 785 Ex 0.25 2.412515e+00 1696.15 9062.18 790
23 786 Ex 0.25 3.211412e+00 -8796.15 3235.38 790
23 787 Ex 0.25 1.311981e+00 -6198.08 4735.38 790
23 788 Ex 0.25 0.000000e+00 -3600 6235.38 790
23 789 Ex 0.25 2.970406e+00 -1001.92 7735.38 790
23 790 Ex 0.25 3.376099e+00 1596.15 9235.38 790
23 791 Ex 0.25 3.825346e+00 -8896.15 3408.59 790
23 792 Ex 0.25 1.094003e+00 -6298.08 4908.59 790
23 793 Ex 0.25 0.000000e+00 -3700 6408.59 790
23 794 Ex 0.25 1.712824e+00 -1101.92 7908.59 790
23 795 Ex 0.25 2.396925e+00 1496.15 9408.59 790
23 796 Ex 0.25 4.064925e+00 -8996.15 3581.79 790
23 797 Ex 0.25 1.533594e+00 -6398.08 5081.79 790
23 798 Ex 0.25 0.000000e+00 -3800 6581.79 790
23 799 Ex 0.25 2.187074e+00 -1201.92 8081.79 790
23 800 Ex 0.25 2.839525e+00 1396.15 9581.79 790
23 801 Ex 0.25 4.084426e+00 -9096.15 3755 790
23 802 Ex 0.25 2.138679e+00 -6498.08 5255 790
23 803 Ex 0.25 0.000000e+00 -3900 6755 790
23 804 Ex 0.25 1.956454e+00 -1301.92 8255 790
23 805 Ex 0.25 3.049531e+00 1296.15 9755 790
23 806 Ex 0.25 4.543293e+00 -9196.15 3928.2 790
23 807 Ex 0.25 5.006279e+00 -6598.08 5428.2 790
23 808 Ex 0.25 0.000000e+00 -4000 6928.2 790
23 809 Ex 0.25 4.020936e+00 -1401.92 8428.2 790
23 810 Ex 0.25 2.946778e+00 1196.15 9928.2 790
23 1 Ex 1 1.876950e-01 -3928.2 -9196.15 790
23 2 Ex 1 2.846185e-02 -3755 -9096.15 790
23 3 Ex 1 5.660882e-01 -3581.79 -8996.15 790
23 4 Ex 1 7.626830e-01 -3408.59 -8896.15 790
23 5 Ex 1 1.813854e+00 -3235.38 -8796.15 790
23 6 Ex 1 6.411754e-02 -3062.18 -8696.15 790
23 7 Ex 1 7.436664e-01 -2888.97 -8596.15 790
23 8 Ex 1 1.919070e+00 -2715.77 -8496.15 790
23 9 Ex 1 2.014443e-01 -2542.56 -8396.15 790
23 10 Ex 1 1.621506e+00 -2369.36 -8296.15 790
23 11 Ex 1 1.299700e+00 -2196.15 -8196.15 790
23 12 Ex 1 8.769322e-02 -2022.95 -8096.15 790
23 13 Ex 1 6.353571e-01 -1849.74 -7996.15 790
23 14 Ex 1 1.047410e+00 -1676.54 -7896.15 790
23 15 Ex 1 7.819363e-01 -1503.33 -7796.15 790
23 16 Ex 1 1.022290e+00 -1330.13 -7696.15 790
23 17 Ex 1 4.240862e-01 -1156.92 -7596.15 790
23 18 Ex 1 6.593160e-01 -983.717 -7496.15 790
23 19 Ex 1 4.046031e-01 -810.512 -7396.15 790
23 20 Ex 1 2.019397e-01 -637.307 -7296.15 790
23 21 Ex 1 1.150517e+00 -464.102 -7196.15 790
23 22 Ex 1 1.350739e+00 -290.896 -7096.15 790
23 23 Ex 1 1.368473e+00 -117.691 -6996.15 790
23 24 Ex 1 1.086549e+00 55.5137 -6896.15 790
23 25 Ex 1 8.105358e-01 228.719 -6796.15 790
23 26 Ex 1 1.156443e+00 401.924 -6696.15 790
23 27 Ex 1 1.967234e+00 575.129 -6596.15 790
23 28 Ex 1 1.582683e-01 748.334 -6496.15 790
23 29 Ex 1 1.025807e+00 921.539 -6396.15 790
23 30 Ex 1 1.810877e+00 1094.74 -6296.15 790
23 31 Ex 1 3.967090e-01 1267.95 -6196.15 790
23 32 Ex 1 3.646158e-01 1441.15 -6096.15 790
23 33 Ex 1 5.472459e-01 1614.36 -5996.15 790
23 34 Ex 1 3.179217e-01 1787.56 -5896.15 790
23 35 Ex 1 1.075151e+00 1960.77 -5796.15 790
23 36 Ex 1 3.006793e-01 2133.97 -5696.15 790
23 37 Ex 1 1.937218e+00 2307.18 -5596.15 790
23 38 Ex 1 1.698699e+00 2480.38 -5496.15 790
23 39 Ex 1 1.458227e+00 2653.59 -5396.15 790
23 40 Ex 1 1.738851e+00 2826.79 -5296.15 790
23 41 Ex 1 5.477783e-01 3000 -5196.15 790
23 42 Ex 1 1.168449e+00 3173.21 -5096.15 790
23 43 Ex 1 1.536584e+00 3346.41 -4996.15 790
23 44 Ex 1 8.336934e-01 3519.62 -4896.15 790
23 45 Ex 1 8.182287e-01 3692.82 -4796.15 790
23 46 Ex 1 6.004305e-01 3866.03 -4696.15 790
23 47 Ex 1 1.758400e+00 4039.23 -4596.15 790
23 48 Ex 1 1.072709e+00 4212.44 -4496.15 790
23 49 Ex 1 1.133373e+00 4385.64 -4396.15 790
23 50 Ex 1 9.366097e-01 4558.85 -4296.15 790
23 51 Ex 1 2.688632e-02 4732.05 -4196.15 790
23 52 Ex 1 6.757942e-01 4905.26 -4096.15 790
23 53 Ex 1 4.935125e-01 5078.46 -3996.15 790
23 54 Ex 1 1.498936e+00 5251.67 -3896.15 790
23 55 Ex 1 1.295677e+00 5424.87 -3796.15 790
23 56 Ex 1 7.348553e-01 5598.08 -3696.15 790
23 57 Ex 1 1.059514e+00 5771.28 -3596.15 790
